codigo,titulo,autor,descricao,preco,link_livro,link_pdf,link_epub,tem_versao_imprimivel
ftttit,Dalla Tradizione alla Verita',Richard Bennett,.,0.00,https://www.chapellibrary.org/book/ftttit/,https://www.chapellibrary.org/api/books/download?code=ftttit&format=pdf,,NÃO
